PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Ryan Craig	C	BRN	17	5	8	13	5	0	2	3	1	0	5	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.76	0.0
Carsen Germyn	RW	RDR	23	4	9	13	1	0	1	5	0	0	4	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Nathan Paetsch	D	M.J	13	3	10	13	0	0	1	5	0	0	3	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Chris Heid	LD	SPO	11	2	11	13	-7	0	1	9	0	0	2	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	1.18	0.0
Randall Gelech	RW	KEL	19	8	4	12	8	0	3	4	0	0	8	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.63	0.0
Owen Fussey	LW	M.J	13	6	6	12	-1	0	2	3	0	0	6	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.92	0.0
Simon Ferguson	RW	KEL	19	5	7	12	9	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.63	0.0
Nigel Dawes	LW	KTN	11	4	8	12	-4	0	2	5	0	0	4	0	1	1	2	0	0	0	0	0	0.0	0	0	0.0	1.09	0.0
Eric Fehr	RW	BRN	17	4	8	12	-1	0	2	5	0	0	4	0	3	1	1	0	0	0	0	0	0.0	0	0	0.0	0.71	0.0
Rick Kozak	RW	BRN	16	6	5	11	4	0	2	3	0	0	6	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.69	0.0
Shay Stephenson	LW	RDR	23	6	5	11	9	0	1	0	0	0	6	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.48	0.0
Ladislav Kouba	LW	RDR	23	5	6	11	10	0	2	0	0	0	5	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.48	0.0
Tim Krymusa	LW	SPO	9	4	7	11	-5	0	3	5	0	0	4	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	1.22	0.0
Greg Watson	C	BRN	17	3	8	11	2	0	2	7	0	0	3	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.65	0.0
Joni Lindlof	LW	KEL	19	3	8	11	4	0	2	2	0	0	3	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.58	0.0
Rory Rawlyk	D	RDR	23	2	9	11	2	0	2	3	0	0	2	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.48	0.0
Lance Monych	RW	BRN	17	7	3	10	0	0	2	1	0	0	7	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.59	0.0
Greg Black	C	SEA	8	5	5	10	5	0	1	0	0	1	5	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.25	0.0
Kiel McLeod	C	KEL	8	5	5	10	9	0	4	0	0	0	5	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	1.25	0.0
David Svagrovsky	C	SEA	15	4	6	10	1	0	2	3	0	0	4	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Joff Kehler	LW	SPO	11	3	7	10	0	0	3	4	0	0	3	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.91	0.0
Jeff Woywitka	LD	RDR	23	1	9	10	7	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Ben Thomson	RW	M.H	11	7	2	9	-1	0	6	2	0	0	7	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.82	0.0
Jordin Tootoo	RW	BRN	17	6	3	9	3	0	3	0	0	0	6	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.53	0.0
Craig Valette	C	POR	7	5	4	9	3	0	2	1	0	0	5	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	1.29	0.0
Nate Thompson	LW	SEA	15	5	4	9	1	0	1	1	1	1	5	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Clarke MacArthur	C	M.H	11	3	6	9	2	0	2	3	0	0	3	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.82	0.0
Matthew Spiller	D	SEA	15	2	7	9	16	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Ryan Keller	RW	SAS	6	7	1	8	-2	0	3	1	2	0	7	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.33	0.0
Duncan Milroy	RW	KTN	11	5	3	8	-2	0	4	3	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.73	0.0
Kyle Brodziak	C	M.J	13	5	3	8	2	0	1	0	0	0	5	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.62	0.0
Petr Jelinek	C	M.J	13	4	4	8	1	0	0	1	0	0	4	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.62	0.0
Gerard Dicaire	LD	KTN	11	2	6	8	-5	0	1	5	0	0	2	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.73	0.0
Johnny Boychuk	D	M.J	13	2	6	8	1	0	1	3	0	0	2	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.62	0.0
Mike Card	D	KEL	19	2	6	8	5	0	0	5	0	0	2	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	0.0
Erik Christensen	C	KAM	6	1	7	8	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	0.0
Steven Goertzen	RW	SEA	14	4	3	7	6	0	0	0	1	1	4	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Cam Barker	D	M.H	11	3	4	7	-7	0	2	3	0	0	3	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.64	0.0
Colin Sinclair	RW	KTN	11	2	5	7	-6	0	1	2	0	0	2	0	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.64	0.0
Tyler Spurgeon	C	KEL	19	2	5	7	-1	0	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.37	0.0
Warren Peters	C	SAS	6	1	6	7	-3	0	1	3	0	1	1	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.17	0.0
Tomas Mojzis	D	SEA	15	1	6	7	15	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.47	0.0
Ryan Stone	C	BRN	12	4	2	6	3	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Stefan Meyer	C	M.H	11	3	3	6	-4	0	2	2	0	0	3	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.55	0.0
Aaron Foster	LW	P.G	5	2	4	6	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.0
Tomas Plihal	C	KTN	11	2	4	6	-1	0	2	4	0	0	2	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.55	0.0
Harlan Anderson	D	M.J	13	2	4	6	-1	0	2	2	0	0	2	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.46	0.0
Mark Olafson	RW	KEL	19	2	4	6	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.32	0.0
Tyler Dyck	C	BRN	14	1	5	6	2	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Derek Endicott	RW	RDR	23	1	5	6	12	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.26	0.0
Curtis Austring	LW	M.H	11	0	6	6	-4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.0
Darren Reid	RW	M.H	11	5	0	5	-3	0	3	0	0	0	5	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.45	0.0
Chad Klassen	C	SPO	11	3	2	5	-2	0	0	1	0	0	3	0	2	1	1	0	0	0	0	0	0.0	0	0	0.0	0.45	0.0
Adam Taylor	C	KTN	11	3	2	5	-2	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	0.0
Aaron Gagnon	C	SEA	15	3	2	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Matthew Girling	RW	P.G	5	2	3	5	-5	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Daniel Volrab	LW	SAS	6	2	3	5	2	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.0
Danny Lapointe	C	POR	7	2	3	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.71	0.0
Jevon Desautels	LW	SPO	11	2	3	5	-3	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	0.0
Shea Weber	D	KEL	19	1	4	5	4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.26	0.0
Brad Schell	C	SPO	10	0	5	5	-1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Matthew Hansen	D	SEA	15	0	5	5	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Bryan Nathe	D	BRN	17	0	5	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
Ryan Gibbons	RW	SEA	15	3	1	4	1	0	1	0	0	0	3	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Brandon Segal	RW	CGY	5	2	2	4	-6	0	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Brandon Dubinsky	C	POR	7	2	2	4	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Richie Regehr	D	POR	7	2	2	4	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Chad Wolkowski	C	POR	7	2	2	4	2	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Reagan Leslie	D	BRN	9	2	2	4	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.44	0.0
Steve Regier	LW	M.H	11	2	2	4	-3	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.0
James Hiebert	RW	S.C	3	1	3	4	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	0.0
Dustin Byfuglien	D	P.G	5	1	3	4	-6	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Wacey Rabbit	LW	SAS	5	1	3	4	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Frederik Sjostrom	RW	CGY	5	1	3	4	-2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Marcus Paulsson	LW	SAS	6	1	3	4	-1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Ryan Stempfle	D	M.H	11	1	3	4	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.36	0.0
Josh Garbutt	D	BRN	17	1	3	4	-4	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.0
Tyler Redenbach	C	S.C	4	0	4	4	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Ian White	D	S.C	4	0	4	4	-1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Trent Adamus	C	SAS	6	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Dan Da Silva	RW	POR	7	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Tyler Dietrich	C	M.H	9	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.0
Aaron Bader	LW	SEA	15	0	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Zack FitzGerald	D	SEA	15	0	4	4	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Brett Palin	D	KEL	19	0	4	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.0
Paul Brown	C	KAM	6	3	0	3	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Alex Aldred	RW	POR	7	3	0	3	1	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Adam Courchaine	C	VAN	4	2	1	3	-6	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Brett Carson	D	CGY	5	2	1	3	-1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Petr Dvorak		REG	5	2	1	3	-1	0	2	1	0	0	2	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Richard Mueller	C	CGY	5	2	1	3	-6	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Denny Johnston	C	SAS	6	2	1	3	-5	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Brad Priestlay	RW	POR	7	2	1	3	1	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Blake Comeau	RW	KEL	19	2	1	3	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.16	0.0
Matt Hubbauer	C	REG	4	1	2	3	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Chris Falloon	RW	P.G	5	1	2	3	-5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Blake Robson	C	P.G	5	1	2	3	-2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Derek Couture	RW	SAS	6	1	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Moises Gutierrez	RW	KAM	6	1	2	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Jonas Johansson	RW	KAM	6	1	2	3	-2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Matt Suderman	LD	SAS	6	1	2	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Kieran Block	D	M.H	11	1	2	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Jakub Langhammer	LW	SPO	11	1	2	3	-8	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Troy Brouwer	RW	M.J	13	1	2	3	-7	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.23	0.0
Jon Kress	C	M.J	13	1	2	3	-1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.23	0.0
Derek Krestanovich	C	M.J	13	1	2	3	-2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.23	0.0
Masi Marjamaki	LW	RDR	23	1	2	3	7	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.13	0.0
Chris Neiszner	C	RDR	23	1	2	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.0
Aaron Roberge	C	POR	5	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Tyler Boldt	D	KAM	6	0	3	3	-3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Michael Bubnick	LW	SAS	6	0	3	3	-5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Roman Prazak	RW	POR	7	0	3	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Igor Agarunov	LW	KTN	11	0	3	3	-3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Jeff Lynch	LW	SPO	11	0	3	3	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Dustin Boyd	D	M.J	13	0	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.23	0.0
Brett Thurston	D	BRN	17	0	3	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.0
Dustin Friesen	LW	S.C	4	2	0	2	-3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Jiri Jakes	RW	VAN	4	2	0	2	-4	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Dan Baum	LW	P.G	5	2	0	2	-6	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Conlan Seder	D	KAM	6	2	0	2	-2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Davin Heintz	LW	S.C	4	1	1	2	-1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
David McDonald	LW	REG	4	1	1	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Jonathan Filewich	RW	P.G	5	1	1	2	-4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Ryan Getzlaf	C	CGY	5	1	1	2	-2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Kyle Ladobruk	LW	REG	5	1	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Jarret Lukin	C	KAM	5	1	1	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Rick Rypien	C	REG	5	1	1	2	-1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Adam Huxley	LW	SAS	6	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Cody McLeod	LW	POR	7	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
Stephen Sunderman	LW	KEL	7	1	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
Troy Bodie	RW	KEL	11	1	1	2	-1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.18	0.0
Riley Day	LD	M.H	11	1	1	2	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.0
Brennan Evans	LD	KTN	11	1	1	2	-5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.0
Dale Mahovsky	RW	KTN	11	1	1	2	-3	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.0
Joel Rupprecht	LW	SPO	11	1	1	2	-7	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.0
David Jacobson	C	KEL	12	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.0
Derek Meech	LD	RDR	12	1	1	2	-3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.0
Deryk Engelland	D	M.J	13	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	0.0
Ashton Rome	LW	M.J	13	1	1	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.15	0.0
Clayton Barthel	D	SEA	15	1	1	2	-3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.13	0.0
Stuart Kerr	D	RDR	22	1	1	2	7	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.09	0.0
Curtis Cooper	D	P.G	5	0	2	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Dan Ehrman	D	P.G	5	0	2	2	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Tyrell Moulton	D	P.G	5	0	2	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Tyson Mulock	C	REG	5	0	2	2	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Mark Rooneem	LW	CGY	5	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Mike Green	D	SAS	6	0	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Reid Jorgensen	C	KAM	6	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Scottie Upshall	LW	KAM	6	0	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Cole Simpson	D	SEA	7	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
David Turon		POR	7	0	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
Scott Lynch	D	SPO	10	0	2	2	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.0
Jonathan Webb	D	BRN	10	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.0
Jarad Bourassa	D	M.J	13	0	2	2	-3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	0.0
Ole-Kristian Tollefsen	D	BRN	17	0	2	2	-4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	0.0
Nathan Brice	LW	RDR	18	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	0.0
Mike Egener	D	CGY	3	1	0	1	-2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Bryce Thoma	RD	RDR	3	1	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	0.0
